Product,Inches,Ram,OS,Weight,Price_euros,Screen,ScreenW,ScreenH,Touchscreen,IPSpanel,RetinaDisplay,CPU_company,CPU_freq,CPU_model,PrimaryStorage,SecondaryStorage,PrimaryStorageType,SecondaryStorageType,GPU_company,GPU_model,Price_log,Price_winsorized,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,Company_Apple,Company_Asus,Company_Dell,Company_HP,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Samsung,Company_Toshiba,Company_Company_Asus,Company_Company_Dell,Company_Company_HP,Company_Company_Lenovo,Company_Company_MSI,Company_Company_Mediacom,Company_Company_Samsung,Company_Company_Toshiba
UX410UA-GV350T (i5-8250U/8GB/256GB/FHD/W10),-0.7158621350243515,-0.08649936486885113,Windows 10,-0.9575323933868668,-0.2765700818852765,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-1.3957769631631485,Core i5 8250U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,UHD Graphics 620,-0.3237516026821803,-0.2765700818852765,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
250 G6,0.40387314748575176,-0.08649936486885113,Windows 10,-0.2698706098985574,-0.68861388210607,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-1.1667216002357683,-0.68861388210607,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
ZenBook Pro,0.40387314748575176,1.483417933462611,Windows 10,-0.359565625136163,1.4339862520990525,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,0.1846836246326558,-0.42344896001431154,SSD,No,Nvidia,GeForce GTX 1050 Ti,0.8895303462745492,1.4339862520990525,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
250 G6,0.40387314748575176,-0.8714580140345822,Windows 10,-0.2698706098985574,-1.1011665810442672,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-0.6015716176167848,Core i3 6006U,0.1518423943109492,-0.42344896001431154,HDD,No,AMD,Radeon 520,-0.13340218952297897,-1.1011665810442672,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Stream 14-AX040wm,-0.7158621350243515,-0.8714580140345822,Windows 10,-0.8977357165617964,-1.292742324015449,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-1.3957769631631485,Celeron Dual Core N3060,-1.1289655882356089,-0.42344896001431154,SSD,No,Intel,HD Graphics 400,-0.13340218952297897,-1.292742324015449,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
V310-15ISK (i5-7200U/4GB/1TB/FHD/W10),0.40387314748575176,-0.8714580140345822,Windows 10,-0.2100739330734873,-0.9200807180866748,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-2.5267381297507083,-0.9200807180866748,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
FX753VE-GC093 (i7-7700HQ/12GB/1TB/GeForce,1.5935918851527375,0.69845928429688,Linux,1.434334679615947,-0.2634372117587174,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,1.5859094516921386,-0.42344896001431154,HDD,No,Nvidia,GeForce GTX 1050 Ti,-0.30576079451866867,-0.2634372117587174,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Surface Laptop,-1.0657794108087588,-0.8714580140345822,Windows 10 S,-1.1787800976396268,-0.0336119845439322,Standard,0.7217969066201642,1.515635054057794,Yes,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.8662357456619557,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-0.034189853103577784,-0.0336119845439322,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Inspiron 5370,-1.2057463211225212,-0.08649936486885113,Windows 10,-0.9575323933868668,-0.253587559163798,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,-0.9986742903899664,Core i7 8550U,-0.5159292888970851,-0.42344896001431154,SSD,No,AMD,Radeon 530,-0.2924769618009288,-0.253587559163798,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Inspiron 5570,0.40387314748575176,-0.08649936486885113,Windows 10,0.2384011431145404,-0.393124304258489,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.9986742903899664,Core i7 8550U,-0.5159292888970851,-0.42344896001431154,SSD,No,AMD,Radeon 530,-0.499431293504231,-0.393124304258489,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
GL72M 7RDX,1.5935918851527375,-0.08649936486885113,Windows 10,0.9858596034279196,-0.0237623319490129,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7300HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1050,-0.02404920986604096,-0.0237623319490129,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
Aspire E5-475,-0.7158621350243515,-0.08649936486885113,Windows 10,0.0889094510518644,-1.182738120617858,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,Intel,-0.6015716176167848,Core i3 6006U,1.5859094516921386,-0.42344896001431154,HDD,No,Intel,HD Graphics 520,-0.13340218952297897,-1.182738120617858,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FX503VD-E4022T (i7-7700HQ/8GB/1TB/GeForce,0.40387314748575176,-0.08649936486885113,Windows 10,0.2384011431145404,-0.2634372117587174,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.986839073475942,Core i7 7700HQ,1.5859094516921386,-0.42344896001431154,HDD,No,Nvidia,GeForce GTX 1050,-0.30576079451866867,-0.2634372117587174,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
IdeaPad 320-15IKBN,0.40387314748575176,-0.08649936486885113,No OS,0.2384011431145404,-0.9693289810612716,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,4.388361105811104,-0.42344896001431154,HDD,No,Intel,HD Graphics 620,-3.4844370787561134,-0.9693289810612716,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Inspiron 5570,0.40387314748575176,-0.08649936486885113,Windows 10,-0.030683902598276004,-0.4177484357457874,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.9986742903899664,Core i7 8550U,-0.8662357456619557,2.0392883007510085,SSD,HDD,Intel,UHD Graphics 620,-0.5408526836533047,-0.4177484357457874,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Aspire A515-51G-32MX,0.40387314748575176,-0.8714580140345822,Windows 10,0.2384011431145404,-0.951271284637253,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.788287737089352,Core i3 7130U,1.5859094516921386,-0.42344896001431154,HDD,No,Nvidia,GeForce MX130,-3.021486784822932,-0.951271284637253,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
ProBook 470,1.5935918851527375,-0.08649936486885113,Windows 10,0.6868762193025677,-0.2174721663157603,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-1.3957769631631485,Core i5 8250U,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce 930MX,-0.24522578699693223,-0.2174721663157603,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Latitude 5590,0.40387314748575176,-0.08649936486885113,Windows 10,-0.2399722714860225,-0.0218580657806617,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,-1.3957769631631485,Core i5 8250U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,UHD Graphics 620,-0.02210049246358765,-0.0218580657806617,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
"MacBook 12""",-2.115531238161981,-0.08649936486885113,macOS,-1.6750925152877107,0.6575053058662428,Standard,0.8191298463200479,1.2901023492312969,No,Yes,Yes,Intel,-1.991430972322921,Core i5,0.1846836246326558,-0.42344896001431154,SSD,No,Intel,HD Graphics 615,0.5053136441986953,0.6575053058662428,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ProBook 440,-0.7158621350243515,-0.08649936486885113,Windows 10,-0.6137015016427123,-0.4095403919166879,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-1.3957769631631485,Core i5 8250U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-0.5268540485914824,-0.4095403919166879,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
IdeaPad 320-15AST,0.40387314748575176,-0.8714580140345822,Windows 10,0.2384011431145404,-1.166322032959659,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,AMD,0.3911850643161697,A6-Series 9220,-0.8662357456619557,-0.42344896001431154,SSD,No,AMD,R4 Graphics,-0.13340218952297897,-1.166322032959659,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Aspire 3,0.40387314748575176,-0.8714580140345822,Windows 10,0.0889094510518644,-1.1728884680229386,Standard,-1.0829180169818473,-1.077991051446925,No,No,No,AMD,1.383941746249124,A9-Series 9420,1.5859094516921386,-0.42344896001431154,HDD,No,AMD,Radeon R5,-0.13340218952297897,-1.1728884680229386,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Inspiron 7577,0.40387314748575176,1.483417933462611,Windows 10,0.9111137573965812,0.3932062945692399,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.986839073475942,Core i7 7700HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1050 Ti,0.3316077775652792,0.3932062945692399,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Pavilion 15-CK000nv,0.40387314748575176,-0.08649936486885113,Windows 10,-0.3147181175173602,-0.673839403213691,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,-0.9986742903899664,Core i7 8550U,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce GTX 940MX,-1.1203653907379927,-0.673839403213691,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
250 G6,0.40387314748575176,-0.08649936486885113,Windows 10,-0.1203789178358817,-0.8380166958833385,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7200U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-1.820262010069166,-0.8380166958833385,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
FX503VM-E4007T (i7-7700HQ/16GB/1TB,0.40387314748575176,1.483417933462611,Windows 10,0.2384011431145404,0.5573671711512294,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.986839073475942,Core i7 7700HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1060,0.4429966846726406,0.5573671711512294,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
XPS 13,-1.2057463211225212,-0.08649936486885113,Windows 10,-1.241566608305951,0.8856889243152081,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,-0.9986742903899664,Core i7 8550U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,UHD Graphics 620,0.6342932312197866,0.8856889243152081,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FX550IK-DM018T (FX-9830P/8GB/1TB/Radeon,0.40387314748575176,-0.08649936486885113,Windows 10,0.6121303732712301,-0.673839403213691,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,AMD,1.383941746249124,FX 9830P,1.5859094516921386,-0.42344896001431154,HDD,No,AMD,Radeon RX 560,-1.1203653907379927,-0.673839403213691,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Aspire 5,0.40387314748575176,-0.08649936486885113,Windows 10,0.2384011431145404,-0.6902554908718899,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.9986742903899664,Core i7 8550U,1.5859094516921386,-0.42344896001431154,HDD,No,Nvidia,GeForce MX150,-1.172007485415769,-0.6902554908718899,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Probook 430,-1.2057463211225212,1.483417933462611,Windows 10,-0.8229898705304584,0.1436817621646161,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.9986742903899664,Core i7 8550U,0.1846836246326558,-0.42344896001431154,SSD,No,Intel,UHD Graphics 620,0.1342526743323586,0.1436817621646161,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
Inspiron 7577,0.40387314748575176,-0.08649936486885113,Windows 10,0.9111137573965812,0.1403985446329763,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.3911850643161697,Core i5 7300HQ,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce GTX 1060,0.1313778018656114,0.1403985446329763,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Zenbook UX430UA,-0.7158621350243515,-0.08649936486885113,Windows 10,-1.1817699314808805,-0.099276335176728,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.788287737089352,Core i7 7500U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,HD Graphics 620,-0.10455676672469828,-0.099276335176728,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Spin 5,-1.2057463211225212,-0.08649936486885113,Windows 10,-0.8080407013241908,-0.4308813058723465,Full HD,0.04046632872097773,0.021480884582249147,Yes,Yes,No,Intel,-1.3957769631631485,Core i5 8250U,-0.5159292888970851,-0.42344896001431154,SSD,No,Intel,UHD Graphics 620,-0.563666265331199,-0.4308813058723465,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Inspiron 3567,0.40387314748575176,-0.08649936486885113,Linux,0.2384011431145404,-0.8365228319064424,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.788287737089352,Core i7 7500U,1.5859094516921386,-0.42344896001431154,HDD,No,AMD,Radeon R5 M430,-1.8110819430837772,-0.8365228319064424,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Inspiron 3567,0.40387314748575176,-0.8714580140345822,Linux,0.2384011431145404,-1.0251436790991482,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,-0.6015716176167848,Core i3 6006U,-0.5159292888970851,-0.42344896001431154,SSD,No,AMD,Radeon R5 M430,-0.13340218952297897,-1.0251436790991482,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
X541UV-DM1439T (i3-7100U/6GB/256GB/GeForce,0.40387314748575176,-0.47897868945171673,Windows 10,-0.0605822410108112,-0.8741156726437179,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.1926337279295786,Core i3 7100U,-0.5159292888970851,-0.42344896001431154,SSD,No,Nvidia,GeForce 920M,-2.072391830539479,-0.8741156726437179,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Omen 15-ce007nv,0.40387314748575176,0.69845928429688,Windows 10,0.8662662497777789,0.2290454179872506,Full HD,0.04046632872097773,0.021480884582249147,No,Yes,No,Intel,0.986839073475942,Core i7 7700HQ,-0.8662357456619557,2.0392883007510085,SSD,HDD,Nvidia,GeForce GTX 1050,0.20623778513886523,0.2290454179872506,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
15-bs017nv (i7-7500U/8GB/256GB/Radeon,0.40387314748575176,-0.08649936486885113,Windows 10,-0.1951247638672197,-0.641007227897293,Full HD,0.04046632872097773,0.021480884582249147,No,No,No,Intel,0.788287737089352,Core i7 7500U,-0.5159292888970851,-0.42344896001431154,SSD,No,AMD,Radeon 530,-1.0244530241151817,-0.641007227897293,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
